Country,Balance,Product,Value,Unit,Year
Spain,Used for pumped storage,Electricity,354.735,GWh,2016
Spain,Distribution Losses,Electricity,2209.799,GWh,2016
Spain,Final Consumption (Calculated),Electricity,19645.2,GWh,2016
Spain,Net Electricity Production,Wind,3895.759,GWh,2016
Sweden,Net Electricity Production,Electricity,13109.0114,GWh,2016
Sweden,Net Electricity Production,Nuclear,5289.0261,GWh,2016
Sweden,Net Electricity Production,Hydro,4485.5703,GWh,2016
Sweden,Net Electricity Production,Total Combustible Fuels,1543.8298,GWh,2016
Sweden,Net Electricity Production,Coal-Peat and Manufactured Gases,124.6369,GWh,2016
Sweden,Net Electricity Production,Oil and Petroleum Products,47.1984,GWh,2016
Sweden,Net Electricity Production,Natural Gas,73.9961,GWh,2016
Sweden,Net Electricity Production,Combustible Renewables,1171.8975,GWh,2016
Sweden,Net Electricity Production,Other Combustible Non-Renewables,126.101,GWh,2016
Sweden,Net Electricity Production,Solar,1.5496,GWh,2016
Sweden,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',7448.0529,GWh,2016
Sweden,Total Imports,Electricity,597.0189,GWh,2016
Sweden,Total Exports,Electricity,2504.7493,GWh,2016
Sweden,Used for pumped storage,Electricity,12.3462,GWh,2016
Sweden,Distribution Losses,Electricity,815.9382,GWh,2016
Sweden,Final Consumption (Calculated),Electricity,10372.9965,GWh,2016
Sweden,Net Electricity Production,Wind,1789.0356,GWh,2016
Switzerland,Net Electricity Production,Electricity,4006.8437,GWh,2016
Switzerland,Net Electricity Production,Nuclear,1250.0,GWh,2016
Switzerland,Net Electricity Production,Total Combustible Fuels,376.0076,GWh,2016
Switzerland,Net Electricity Production,Hydro,2327.8078,GWh,2016
Switzerland,Net Electricity Production,Oil and Petroleum Products,3.052,GWh,2016
Switzerland,Net Electricity Production,Natural Gas,82.9972,GWh,2016
Switzerland,Net Electricity Production,Combustible Renewables,168.9307,GWh,2016
Switzerland,Net Electricity Production,Other Combustible Non-Renewables,121.0276,GWh,2016
Switzerland,Net Electricity Production,Solar,43.9451,GWh,2016
Switzerland,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',2549.7668,GWh,2016
Switzerland,Total Imports,Electricity,3676.9312,GWh,2016
Switzerland,Total Exports,Electricity,1836.7393,GWh,2016
Switzerland,Used for pumped storage,Electricity,223.0,GWh,2016
Switzerland,Distribution Losses,Electricity,386.4206,GWh,2016
Switzerland,Final Consumption (Calculated),Electricity,5237.615,GWh,2016
Switzerland,Net Electricity Production,Wind,9.0833,GWh,2016
Republic of Turkiye,Net Electricity Production,Electricity,21597.9539,GWh,2016
Republic of Turkiye,Net Electricity Production,Hydro,3686.7645,GWh,2016
Republic of Turkiye,Net Electricity Production,Total Combustible Fuels,16120.2173,GWh,2016
Republic of Turkiye,Net Electricity Production,Coal-Peat and Manufactured Gases,7813.3522,GWh,2016
Republic of Turkiye,Net Electricity Production,Oil and Petroleum Products,178.5406,GWh,2016
Republic of Turkiye,Net Electricity Production,Natural Gas,7986.1987,GWh,2016
Republic of Turkiye,Net Electricity Production,Combustible Renewables,139.7204,GWh,2016
Republic of Turkiye,Net Electricity Production,Other Combustible Non-Renewables,2.4055,GWh,2016
Republic of Turkiye,Net Electricity Production,Geothermal,362.9388,GWh,2016
Republic of Turkiye,Net Electricity Production,Solar,93.4543,GWh,2016
Republic of Turkiye,Net Electricity Production,Not Specified,52.8538,GWh,2016
Republic of Turkiye,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',5564.6031,GWh,2016
Republic of Turkiye,Total Imports,Electricity,581.5061,GWh,2016
Republic of Turkiye,Total Exports,Electricity,133.3611,GWh,2016
Republic of Turkiye,Distribution Losses,Electricity,2882.6206,GWh,2016
Republic of Turkiye,Final Consumption (Calculated),Electricity,19163.4783,GWh,2016
Republic of Turkiye,Net Electricity Production,Wind,1281.7252,GWh,2016
United Kingdom,Net Electricity Production,Electricity,29362.8504,GWh,2016
United Kingdom,Net Electricity Production,Nuclear,5759.8416,GWh,2016
United Kingdom,Net Electricity Production,Hydro,644.4031,GWh,2016
United Kingdom,Net Electricity Production,Total Combustible Fuels,19322.1819,GWh,2016
United Kingdom,Net Electricity Production,Coal-Peat and Manufactured Gases,3337.7358,GWh,2016
United Kingdom,Net Electricity Production,Oil and Petroleum Products,161.4004,GWh,2016
United Kingdom,Net Electricity Production,Natural Gas,13236.1079,GWh,2016
United Kingdom,Net Electricity Production,Combustible Renewables,2359.5909,GWh,2016
United Kingdom,Net Electricity Production,Other Combustible Non-Renewables,227.3469,GWh,2016
United Kingdom,Net Electricity Production,Solar,297.1504,GWh,2016
United Kingdom,Net Electricity Production,Other Renewables,0.0008,GWh,2016
United Kingdom,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',6640.4178,GWh,2016
United Kingdom,Total Imports,Electricity,4313.1164,GWh,2016
United Kingdom,Total Exports,Electricity,414.0009,GWh,2016
United Kingdom,Used for pumped storage,Electricity,367.247,GWh,2016
United Kingdom,Distribution Losses,Electricity,1904.6587,GWh,2016
United Kingdom,Final Consumption (Calculated),Electricity,30990.0602,GWh,2016
United Kingdom,Net Electricity Production,Wind,3339.2727,GWh,2016
United States,Net Electricity Production,Electricity,300425.711,GWh,2016
United States,Net Electricity Production,Nuclear,65211.077,GWh,2016
United States,Net Electricity Production,Total Combustible Fuels,190076.895,GWh,2016
United States,Net Electricity Production,Hydro,20358.69,GWh,2016
United States,Net Electricity Production,Coal-Peat and Manufactured Gases,89826.161,GWh,2016
United States,Net Electricity Production,Oil and Petroleum Products,2525.78,GWh,2016
United States,Net Electricity Production,Natural Gas,91694.806,GWh,2016
United States,Net Electricity Production,Combustible Renewables,5259.162,GWh,2016
United States,Net Electricity Production,Other Combustible Non-Renewables,770.986,GWh,2016
United States,Net Electricity Production,Geothermal,1370.262,GWh,2016
United States,Net Electricity Production,Solar,3614.856,GWh,2016
United States,Net Electricity Production,Not Specified,413.646,GWh,2016
United States,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',49983.255,GWh,2016
United States,Total Imports,Electricity,6154.387,GWh,2016
United States,Total Exports,Electricity,457.817,GWh,2016
United States,Used for pumped storage,Electricity,2009.033,GWh,2016
United States,Distribution Losses,Electricity,15143.959,GWh,2016
United States,Final Consumption (Calculated),Electricity,288969.289,GWh,2016
United States,Net Electricity Production,Wind,19380.285,GWh,2016
OECD Americas,Net Electricity Production,Electricity,389836.1132,GWh,2016
OECD Americas,Net Electricity Production,Nuclear,74252.0551,GWh,2016
OECD Americas,Net Electricity Production,Hydro,60308.217,GWh,2016
OECD Americas,Net Electricity Production,Total Combustible Fuels,225166.2168,GWh,2016
OECD Americas,Net Electricity Production,Coal-Peat and Manufactured Gases,99339.2226,GWh,2016
OECD Americas,Net Electricity Production,Oil and Petroleum Products,5905.3955,GWh,2016
OECD Americas,Net Electricity Production,Natural Gas,112522.666,GWh,2016
OECD Americas,Net Electricity Production,Combustible Renewables,6613.3237,GWh,2016
OECD Americas,Net Electricity Production,Geothermal,1848.335,GWh,2016
OECD Americas,Net Electricity Production,Other Combustible Non-Renewables,785.609,GWh,2016
OECD Americas,Net Electricity Production,Solar,4131.6326,GWh,2016
OECD Americas,Net Electricity Production,Other Renewables,1.7052,GWh,2016
OECD Americas,Net Electricity Production,Not Specified,428.4793,GWh,2016
OECD Americas,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',96602.6856,GWh,2016
OECD Americas,Total Imports,Electricity,6903.6329,GWh,2016
OECD Americas,Total Exports,Electricity,6807.903,GWh,2016
OECD Americas,Used for pumped storage,Electricity,2026.6641,GWh,2016
OECD Americas,Distribution Losses,Electricity,21657.3358,GWh,2016
OECD Americas,Final Consumption (Calculated),Electricity,366247.8433,GWh,2016
OECD Americas,Net Electricity Production,Wind,23699.4721,GWh,2016
OECD Asia Oceania,Net Electricity Production,Electricity,148794.1623,GWh,2016
OECD Asia Oceania,Net Electricity Production,Nuclear,10941.3106,GWh,2016
OECD Asia Oceania,Net Electricity Production,Total Combustible Fuels,119784.4486,GWh,2016
OECD Asia Oceania,Net Electricity Production,Hydro,9471.5443,GWh,2016
OECD Asia Oceania,Net Electricity Production,Coal-Peat and Manufactured Gases,59145.9603,GWh,2016
OECD Asia Oceania,Net Electricity Production,Oil and Petroleum Products,7520.1768,GWh,2016
OECD Asia Oceania,Net Electricity Production,Natural Gas,49682.9285,GWh,2016
OECD Asia Oceania,Net Electricity Production,Combustible Renewables,2039.9308,GWh,2016
OECD Asia Oceania,Net Electricity Production,Geothermal,739.4354,GWh,2016
OECD Asia Oceania,Net Electricity Production,Other Combustible Non-Renewables,1395.4523,GWh,2016
OECD Asia Oceania,Net Electricity Production,Solar,4189.336,GWh,2016
OECD Asia Oceania,Net Electricity Production,Other Renewables,41.3333,GWh,2016
OECD Asia Oceania,Net Electricity Production,Not Specified,1588.2995,GWh,2016
OECD Asia Oceania,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',18520.0344,GWh,2016
OECD Asia Oceania,Total Imports,Electricity,0.0,GWh,2016
OECD Asia Oceania,Total Exports,Electricity,0.0,GWh,2016
OECD Asia Oceania,Used for pumped storage,Electricity,1027.8296,GWh,2016
OECD Asia Oceania,Distribution Losses,Electricity,6418.336,GWh,2016
OECD Asia Oceania,Final Consumption (Calculated),Electricity,141347.9967,GWh,2016
OECD Asia Oceania,Net Electricity Production,Wind,2038.4546,GWh,2016
OECD Europe,Net Electricity Production,Electricity,304746.4726,GWh,2016
OECD Europe,Net Electricity Production,Nuclear,64175.5916,GWh,2016
OECD Europe,Net Electricity Production,Total Combustible Fuels,161684.8077,GWh,2016
OECD Europe,Net Electricity Production,Hydro,43015.2113,GWh,2016
OECD Europe,Net Electricity Production,Coal-Peat and Manufactured Gases,70090.0962,GWh,2016
OECD Europe,Net Electricity Production,Oil and Petroleum Products,5161.1208,GWh,2016
OECD Europe,Net Electricity Production,Natural Gas,68736.451,GWh,2016
OECD Europe,Net Electricity Production,Combustible Renewables,15623.825,GWh,2016
OECD Europe,Net Electricity Production,Other Combustible Non-Renewables,2073.3147,GWh,2016
OECD Europe,Net Electricity Production,Geothermal,1288.6864,GWh,2016
OECD Europe,Net Electricity Production,Solar,4054.6102,GWh,2016
OECD Europe,Net Electricity Production,Other Renewables,41.1998,GWh,2016
OECD Europe,Net Electricity Production,Not Specified,565.9224,GWh,2016
OECD Europe,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',93943.9759,GWh,2016
OECD Europe,Total Imports,Electricity,34255.5157,GWh,2016
OECD Europe,Total Exports,Electricity,30651.3551,GWh,2016
OECD Europe,Used for pumped storage,Electricity,3766.3138,GWh,2016
OECD Europe,Distribution Losses,Electricity,20912.051,GWh,2016
OECD Europe,Final Consumption (Calculated),Electricity,283672.2683,GWh,2016
OECD Europe,Net Electricity Production,Wind,29920.4432,GWh,2016
OECD Total,Net Electricity Production,Electricity,843376.7481,GWh,2016
OECD Total,Net Electricity Production,Nuclear,149368.9573,GWh,2016
OECD Total,Net Electricity Production,Total Combustible Fuels,506635.4732,GWh,2016
OECD Total,Net Electricity Production,Hydro,112794.9726,GWh,2016
OECD Total,Net Electricity Production,Coal-Peat and Manufactured Gases,228575.2791,GWh,2016
OECD Total,Net Electricity Production,Oil and Petroleum Products,18586.6931,GWh,2016
OECD Total,Net Electricity Production,Natural Gas,230942.0455,GWh,2016
OECD Total,Net Electricity Production,Combustible Renewables,24277.0794,GWh,2016
OECD Total,Net Electricity Production,Other Combustible Non-Renewables,4254.376,GWh,2016
OECD Total,Net Electricity Production,Geothermal,3876.4568,GWh,2016
OECD Total,Net Electricity Production,Solar,12375.5788,GWh,2016
OECD Total,Net Electricity Production,Other Renewables,84.2383,GWh,2016
OECD Total,Net Electricity Production,Not Specified,2582.7013,GWh,2016
OECD Total,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',209066.6959,GWh,2016
OECD Total,Total Imports,Electricity,41159.1486,GWh,2016
OECD Total,Total Exports,Electricity,37459.2581,GWh,2016
OECD Total,Used for pumped storage,Electricity,6820.8075,GWh,2016
OECD Total,Distribution Losses,Electricity,48987.7228,GWh,2016
OECD Total,Final Consumption (Calculated),Electricity,791268.1083,GWh,2016
OECD Total,Net Electricity Production,Wind,55658.3698,GWh,2016
IEA Total,Net Electricity Production,Electricity,827486.3688,GWh,2016
IEA Total,Net Electricity Production,Nuclear,148985.8863,GWh,2016
IEA Total,Net Electricity Production,Hydro,104395.1167,GWh,2016
IEA Total,Net Electricity Production,Total Combustible Fuels,500547.6138,GWh,2016
IEA Total,Net Electricity Production,Coal-Peat and Manufactured Gases,225627.9837,GWh,2016
IEA Total,Net Electricity Production,Oil and Petroleum Products,18321.9786,GWh,2016
IEA Total,Net Electricity Production,Natural Gas,228593.7589,GWh,2016
IEA Total,Net Electricity Production,Combustible Renewables,23750.1567,GWh,2016
IEA Total,Net Electricity Production,Geothermal,3454.1318,GWh,2016
IEA Total,Net Electricity Production,Other Combustible Non-Renewables,4253.736,GWh,2016
IEA Total,Net Electricity Production,Solar,12047.8597,GWh,2016
IEA Total,Net Electricity Production,Other Renewables,84.2383,GWh,2016
IEA Total,Net Electricity Production,Not Specified,2582.7013,GWh,2016
IEA Total,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',199120.3241,GWh,2016
IEA Total,Total Imports,Electricity,40356.7027,GWh,2016
IEA Total,Total Exports,Electricity,36390.3874,GWh,2016
IEA Total,Used for pumped storage,Electricity,6783.3635,GWh,2016
IEA Total,Distribution Losses,Electricity,48047.2161,GWh,2016
IEA Total,Final Consumption (Calculated),Electricity,776622.1045,GWh,2016
IEA Total,Net Electricity Production,Wind,55388.8209,GWh,2016
Argentina,Net Electricity Production,Electricity,10394.708,GWh,2016
Argentina,Net Electricity Production,Nuclear,651.717,GWh,2016
Argentina,Net Electricity Production,Total Combustible Fuels,7181.594,GWh,2016
Argentina,Net Electricity Production,Hydro,2514.232,GWh,2016
Argentina,Net Electricity Production,Coal-Peat and Manufactured Gases,176.455,GWh,2016
Argentina,Net Electricity Production,Oil and Petroleum Products,1151.12,GWh,2016
Argentina,Net Electricity Production,Natural Gas,5821.073,GWh,2016
Argentina,Net Electricity Production,Combustible Renewables,32.947,GWh,2016
Argentina,Net Electricity Production,Geothermal,0.0,GWh,2016
Argentina,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh,2016
Argentina,Net Electricity Production,Solar,1.412,GWh,2016
Argentina,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',2594.344,GWh,2016
Argentina,Net Electricity Production,Wind,45.753,GWh,2016
Brazil,Net Electricity Production,Electricity,47887.6639,GWh,2016
Brazil,Net Electricity Production,Nuclear,814.6761,GWh,2016
Brazil,Net Electricity Production,Hydro,29664.5086,GWh,2016
Brazil,Net Electricity Production,Total Combustible Fuels,14006.144,GWh,2016
Brazil,Net Electricity Production,Coal-Peat and Manufactured Gases,2017.7722,GWh,2016
Brazil,Net Electricity Production,Oil and Petroleum Products,1259.8523,GWh,2016
Brazil,Net Electricity Production,Natural Gas,6095.6154,GWh,2016
Brazil,Net Electricity Production,Combustible Renewables,4627.8125,GWh,2016
Brazil,Net Electricity Production,Other Combustible Non-Renewables,5.0917,GWh,2016
Brazil,Net Electricity Production,Geothermal,0.0,GWh,2016
Brazil,Net Electricity Production,Solar,8.415,GWh,2016
Brazil,Net Electricity Production,Other Renewables,0.0,GWh,2016
Brazil,Net Electricity Production,Not Specified,0.0,GWh,2016
Brazil,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',37694.6562,GWh,2016
Brazil,Net Electricity Production,Wind,3393.92,GWh,2016
Bulgaria,Net Electricity Production,Electricity,3510.936,GWh,2016
Bulgaria,Net Electricity Production,Nuclear,1160.845,GWh,2016
Bulgaria,Net Electricity Production,Total Combustible Fuels,1956.416,GWh,2016
Bulgaria,Net Electricity Production,Hydro,229.986,GWh,2016
Bulgaria,Net Electricity Production,Coal-Peat and Manufactured Gases,1715.141,GWh,2016
Bulgaria,Net Electricity Production,Oil and Petroleum Products,28.166,GWh,2016
Bulgaria,Net Electricity Production,Natural Gas,181.842,GWh,2016
Bulgaria,Net Electricity Production,Combustible Renewables,31.267,GWh,2016
Bulgaria,Net Electricity Production,Solar,73.097,GWh,2016
Bulgaria,Net Electricity Production,Not Specified,2.833,GWh,2016
Bulgaria,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',422.108,GWh,2016
Bulgaria,Net Electricity Production,Wind,87.758,GWh,2016
China,Net Electricity Production,Electricity,500545.9742,GWh,2016
China,Net Electricity Production,Nuclear,18460.6774,GWh,2016
China,Net Electricity Production,Hydro,87495.1213,GWh,2016
China,Net Electricity Production,Total Combustible Fuels,367428.8866,GWh,2016
China,Net Electricity Production,Coal-Peat and Manufactured Gases,346441.4163,GWh,2016
China,Net Electricity Production,Oil and Petroleum Products,846.7089,GWh,2016
China,Net Electricity Production,Natural Gas,13924.3479,GWh,2016
China,Net Electricity Production,Combustible Renewables,5284.274,GWh,2016
China,Net Electricity Production,Geothermal,9.45,GWh,2016
China,Net Electricity Production,Other Combustible Non-Renewables,932.1394,GWh,2016
China,Net Electricity Production,Solar,3477.0928,GWh,2016
China,Net Electricity Production,Other Renewables,0.9075,GWh,2016
China,Net Electricity Production,Not Specified,0.0,GWh,2016
China,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',119940.6842,GWh,2016
China,Net Electricity Production,Wind,23673.8385,GWh,2016
Croatia,Net Electricity Production,Electricity,1273.507,GWh,2016
Croatia,Net Electricity Production,Hydro,743.601,GWh,2016
Croatia,Net Electricity Production,Total Combustible Fuels,423.228,GWh,2016
Croatia,Net Electricity Production,Coal-Peat and Manufactured Gases,234.665,GWh,2016
Croatia,Net Electricity Production,Oil and Petroleum Products,6.237,GWh,2016
Croatia,Net Electricity Production,Natural Gas,143.366,GWh,2016
Croatia,Net Electricity Production,Combustible Renewables,38.96,GWh,2016
Croatia,Net Electricity Production,Solar,2.605,GWh,2016
Croatia,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',889.239,GWh,2016
Croatia,Net Electricity Production,Wind,104.073,GWh,2016
Cyprus,Net Electricity Production,Electricity,315.661,GWh,2016
Cyprus,Net Electricity Production,Total Combustible Fuels,289.311,GWh,2016
Cyprus,Net Electricity Production,Oil and Petroleum Products,285.979,GWh,2016
Cyprus,Net Electricity Production,Combustible Renewables,3.332,GWh,2016
Cyprus,Net Electricity Production,Solar,9.145,GWh,2016
Cyprus,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',29.682,GWh,2016
Cyprus,Net Electricity Production,Wind,17.205,GWh,2016
India,Net Electricity Production,Electricity,108284.5327,GWh,2016
India,Net Electricity Production,Nuclear,3039.5372,GWh,2016
India,Net Electricity Production,Total Combustible Fuels,93685.966,GWh,2016
India,Net Electricity Production,Hydro,7693.6487,GWh,2016
India,Net Electricity Production,Coal-Peat and Manufactured Gases,85235.6132,GWh,2016
India,Net Electricity Production,Oil and Petroleum Products,911.2295,GWh,2016
India,Net Electricity Production,Natural Gas,5423.286,GWh,2016
India,Net Electricity Production,Combustible Renewables,2050.6639,GWh,2016
India,Net Electricity Production,Other Combustible Non-Renewables,65.1733,GWh,2016
India,Net Electricity Production,Geothermal,0.0,GWh,2016
India,Net Electricity Production,Solar,1929.0202,GWh,2016
India,Net Electricity Production,Other Renewables,0.0,GWh,2016
India,Net Electricity Production,Not Specified,0.0,GWh,2016
India,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',13609.6934,GWh,2016
India,Net Electricity Production,Wind,1936.3606,GWh,2016
Malta,Net Electricity Production,Electricity,55.4524,GWh,2016
Malta,Net Electricity Production,Total Combustible Fuels,50.1922,GWh,2016
Malta,Net Electricity Production,Oil and Petroleum Products,49.6204,GWh,2016
Malta,Net Electricity Production,Combustible Renewables,0.5718,GWh,2016
Malta,Net Electricity Production,Solar,5.2602,GWh,2016
Malta,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',5.832,GWh,2016
North Macedonia,Net Electricity Production,Electricity,540.918,GWh,2016
North Macedonia,Net Electricity Production,Hydro,176.065,GWh,2016
North Macedonia,Net Electricity Production,Total Combustible Fuels,355.711,GWh,2016
North Macedonia,Net Electricity Production,Coal-Peat and Manufactured Gases,285.957,GWh,2016
North Macedonia,Net Electricity Production,Oil and Petroleum Products,9.945,GWh,2016
North Macedonia,Net Electricity Production,Natural Gas,56.247,GWh,2016
North Macedonia,Net Electricity Production,Combustible Renewables,3.561,GWh,2016
North Macedonia,Net Electricity Production,Solar,1.18,GWh,2016
North Macedonia,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',188.769,GWh,2016
North Macedonia,Net Electricity Production,Wind,7.962,GWh,2016
Romania,Net Electricity Production,Electricity,5319.906,GWh,2016
Romania,Net Electricity Production,Nuclear,863.833,GWh,2016
Romania,Net Electricity Production,Hydro,1547.609,GWh,2016
Romania,Net Electricity Production,Total Combustible Fuels,2226.605,GWh,2016
Romania,Net Electricity Production,Coal-Peat and Manufactured Gases,1324.23,GWh,2016
Romania,Net Electricity Production,Oil and Petroleum Products,58.335,GWh,2016
Romania,Net Electricity Production,Natural Gas,800.04,GWh,2016
Romania,Net Electricity Production,Combustible Renewables,44.0,GWh,2016
Romania,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh,2016
Romania,Net Electricity Production,Geothermal,0.0,GWh,2016
Romania,Net Electricity Production,Solar,82.968,GWh,2016
Romania,Net Electricity Production,Not Specified,0.0,GWh,2016
Romania,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',2273.468,GWh,2016
Romania,Net Electricity Production,Wind,598.891,GWh,2016
Serbia,Net Electricity Production,Electricity,3124.886,GWh,2016
Serbia,Net Electricity Production,Total Combustible Fuels,2037.027,GWh,2016
Serbia,Net Electricity Production,Hydro,1082.265,GWh,2016
Serbia,Net Electricity Production,Coal-Peat and Manufactured Gases,2002.861,GWh,2016
Serbia,Net Electricity Production,Oil and Petroleum Products,3.812,GWh,2016
Serbia,Net Electricity Production,Natural Gas,27.567,GWh,2016
Serbia,Net Electricity Production,Combustible Renewables,2.493,GWh,2016
Serbia,Net Electricity Production,Other Combustible Non-Renewables,0.293,GWh,2016
Serbia,Net Electricity Production,Solar,0.594,GWh,2016
Serbia,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',1090.352,GWh,2016
Serbia,Net Electricity Production,Wind,5.0,GWh,2016
Australia,Net Electricity Production,Electricity,18822.97,GWh,2016
Australia,Net Electricity Production,Total Combustible Fuels,14594.122,GWh,2016
Australia,Net Electricity Production,Hydro,2012.321,GWh,2016
Australia,Net Electricity Production,Coal-Peat and Manufactured Gases,11410.508,GWh,2016
Australia,Net Electricity Production,Oil and Petroleum Products,42.257,GWh,2016
Australia,Net Electricity Production,Natural Gas,2835.42,GWh,2016
Australia,Net Electricity Production,Combustible Renewables,305.937,GWh,2016
Australia,Net Electricity Production,Geothermal,0.083,GWh,2016
Australia,Net Electricity Production,Solar,834.931,GWh,2016
Australia,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',4534.785,GWh,2016
Australia,Used for pumped storage,Electricity,52.146,GWh,2016
Australia,Distribution Losses,Electricity,1021.703,GWh,2016
Australia,Final Consumption (Calculated),Electricity,17749.121,GWh,2016
Australia,Net Electricity Production,Wind,1381.513,GWh,2016
Austria,Net Electricity Production,Electricity,5106.3261,GWh,2016
Austria,Net Electricity Production,Total Combustible Fuels,1746.2221,GWh,2016
Austria,Net Electricity Production,Hydro,2867.4087,GWh,2016
Austria,Net Electricity Production,Coal-Peat and Manufactured Gases,416.7587,GWh,2016
Austria,Net Electricity Production,Oil and Petroleum Products,50.8326,GWh,2016
Austria,Net Electricity Production,Natural Gas,866.9036,GWh,2016
Austria,Net Electricity Production,Combustible Renewables,351.7626,GWh,2016
Austria,Net Electricity Production,Geothermal,0.0017,GWh,2016
Austria,Net Electricity Production,Other Combustible Non-Renewables,59.9645,GWh,2016
Austria,Net Electricity Production,Solar,53.4584,GWh,2016
Austria,Net Electricity Production,Not Specified,1.1584,GWh,2016
Austria,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',3710.7083,GWh,2016
Austria,Total Imports,Electricity,2382.1685,GWh,2016
Austria,Total Exports,Electricity,1473.4607,GWh,2016
Austria,Used for pumped storage,Electricity,392.145,GWh,2016
Austria,Distribution Losses,Electricity,268.7115,GWh,2016
Austria,Final Consumption (Calculated),Electricity,5354.1773,GWh,2016
Austria,Net Electricity Production,Wind,438.0769,GWh,2016
Belgium,Net Electricity Production,Electricity,6292.1511,GWh,2016
Belgium,Net Electricity Production,Nuclear,2265.6555,GWh,2016
Belgium,Net Electricity Production,Hydro,122.2682,GWh,2016
Belgium,Net Electricity Production,Total Combustible Fuels,3334.4395,GWh,2016
Belgium,Net Electricity Production,Coal-Peat and Manufactured Gases,189.8082,GWh,2016
Belgium,Net Electricity Production,Oil and Petroleum Products,9.8404,GWh,2016
Belgium,Net Electricity Production,Natural Gas,2572.9126,GWh,2016
Belgium,Net Electricity Production,Combustible Renewables,453.1354,GWh,2016
Belgium,Net Electricity Production,Other Combustible Non-Renewables,108.743,GWh,2016
Belgium,Net Electricity Production,Solar,179.6547,GWh,2016
Belgium,Net Electricity Production,Not Specified,41.6529,GWh,2016
Belgium,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',1103.5386,GWh,2016
Belgium,Total Imports,Electricity,1780.5304,GWh,2016
Belgium,Total Exports,Electricity,559.1762,GWh,2016
Belgium,Used for pumped storage,Electricity,154.8265,GWh,2016
Belgium,Distribution Losses,Electricity,330.8415,GWh,2016
Belgium,Final Consumption (Calculated),Electricity,7027.8375,GWh,2016
Belgium,Net Electricity Production,Wind,348.4803,GWh,2016
Canada,Net Electricity Production,Electricity,50247.8829,GWh,2016
Canada,Net Electricity Production,Nuclear,8109.4494,GWh,2016
Canada,Net Electricity Production,Total Combustible Fuels,10736.2783,GWh,2016
Canada,Net Electricity Production,Hydro,28634.7038,GWh,2016
Canada,Net Electricity Production,Coal-Peat and Manufactured Gases,4638.7983,GWh,2016
Canada,Net Electricity Production,Oil and Petroleum Products,593.6009,GWh,2016
Canada,Net Electricity Production,Natural Gas,4608.8162,GWh,2016
Canada,Net Electricity Production,Combustible Renewables,886.1129,GWh,2016
Canada,Net Electricity Production,Other Combustible Non-Renewables,8.9499,GWh,2016
Canada,Net Electricity Production,Solar,228.0379,GWh,2016
Canada,Net Electricity Production,Other Renewables,1.1348,GWh,2016
Canada,Net Electricity Production,Not Specified,14.8333,GWh,2016
Canada,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',32273.4349,GWh,2016
Canada,Total Imports,Electricity,816.1975,GWh,2016
Canada,Total Exports,Electricity,5404.1791,GWh,2016
Canada,Used for pumped storage,Electricity,15.7545,GWh,2016
Canada,Distribution Losses,Electricity,2553.1251,GWh,2016
Canada,Final Consumption (Calculated),Electricity,43091.0218,GWh,2016
Canada,Net Electricity Production,Wind,2523.4455,GWh,2016
Chile,Net Electricity Production,Electricity,6122.2504,GWh,2016
Chile,Net Electricity Production,Hydro,1789.3742,GWh,2016
Chile,Net Electricity Production,Total Combustible Fuels,3753.0132,GWh,2016
Chile,Net Electricity Production,Coal-Peat and Manufactured Gases,2286.755,GWh,2016
